grape_Malbec,flavor_score_non_oak,flavor_score_tree_fruit,grape_Sauvignon Blanc,flavor_score_oak,flavor_score_spices,grape_Sémillon,grape_Shiraz/Syrah,grape_Pinot Gris,grape_Petit Verdot,flavor_score_black_fruit,flavor_score_microbio,flavor_score_red_fruit,grape_Zinfandel,flavor_score_tropical_fruit,flavor_score_earth,grape_Petite Sirah,ratings_average,wine_name,wine_type,wine_style,taste_intensity,flavor_score_citrus_fruit,taste_fizziness,grape_Carménère,flavor_score_vegetal,grape_Cabernet Franc,grape_Pinot Noir,taste_sweetness,ratings_count,taste_acidity,grape_Chardonnay,natural_wine,taste_tannin,grape_Merlot,vintage,flavor_score_dried_fruit,winery_name,grape_Cabernet Sauvignon,flavor_score_floral
,0.17291255752794216,0.0019723865877712033,,0.24983563445101906,0.13477975016436555,,,,,0.1663379355687048,0.01972386587771203,0.12557527942143326,,,0.10782380013149244,,4.1,Daniel Cohn Bellacosa Cabernet Sauvignon 2014,Bellacosa Cabernet Sauvignon,Californian Cabernet Sauvignon,4.80984,0.0026298487836949377,,,0.005259697567389875,,,1.6525775,2134,3.0369406,,False,3.2609541,,2014,0.008547008547008548,Daniel Cohn,1,0.0046022353714661405
,0.1363400725764645,0.003283221012614481,,0.23932953170900292,0.11802315534819423,,,,,0.21202695697252463,0.02436495593571799,0.11785035424226716,,0.0008640055296353896,0.10851909452220494,,3.9,Beringer Knights Valley Cabernet Sauvignon 2010,Knights Valley Cabernet Sauvignon,Californian Cabernet Sauvignon,4.838688,0.0012096077414895455,,,0.01157767409711422,,,1.6474847,2134,3.0263636,,False,3.4399838,,2010,0.019526524969759807,Beringer,1,0.007084845343010195
,0.14035989717223651,0.006169665809768638,,0.21233933161953727,0.12544987146529563,,,,,0.08740359897172237,0.030334190231362468,0.2647814910025707,,0.003084832904884319,0.09562982005141388,,3.7,Robert Mondavi Private Selection Pinot Noir 2017,Pinot Noir,Californian Pinot Noir,2.9842696,0.004627249357326478,,,0.007712082262210797,,1,1.5637444,2133,3.444735,,False,2.1615248,,2017,0.009254498714652956,Robert Mondavi Private Selection,,0.012853470437017995
,0.1526866034524678,0.007293946024799417,,0.2551665451008996,0.11986384634087041,,,,,0.15694140530026746,0.027960126428397764,0.13907123753950887,,0.0007293946024799417,0.10977388767323122,,3.8,Joel Gott Cabernet Sauvignon (815) 2011,Cabernet Sauvignon (815),Californian Cabernet Sauvignon,4.818697,0.005956722586919524,,,0.008388037928519328,,,1.6234394,2132,3.0192769,,False,3.2860444,,2011,0.011427182105519086,Joel Gott,1,0.004741064916119621
,0.15561959654178675,0.0019212295869356388,,0.2473583093179635,0.09029779058597502,,,,,0.1873198847262248,0.024495677233429394,0.10086455331412104,,0.0038424591738712775,0.14649375600384246,,4,St. Francis Cabernet Sauvignon 2014,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.862078,0.008165225744476465,,,0.010086455331412104,,,1.4898465,2129,3.0357442,,False,3.4318397,,2014,0.01729106628242075,St. Francis,1,0.006243996157540826
,0.1307854810831573,0.0042250816208949495,,0.2204724409448819,0.13789130017284426,,,,,0.1935855579028231,0.024390243902439025,0.14422892260418668,1,0.0005761474937584022,0.10082581140772037,,4.2,The Prisoner Saldo Zinfandel 2014,Saldo Zinfandel,Californian Zinfandel,4.889825,0.003648934127136547,,,0.005761474937584022,,,2.5628421,1892,1.731567,,False,2.4283695,,2014,0.027847128864989436,The Prisoner,,0.005761474937584022
,0.12818502548020383,0.005096040768326146,,0.22422579380635044,0.10505684045472363,,,,,0.21011368090944726,0.022344178753430026,0.18345746765974127,,0.001960015680125441,0.08741669933359467,,3.9,Wente Southern Hills Cabernet Sauvignon 2017,Southern Hills Cabernet Sauvignon,Californian Cabernet Sauvignon,4.8000493,0.003920031360250882,,,0.007448059584476676,,,1.6012377,1891,3.0107098,,False,3.3980322,,2017,0.01724813798510388,Wente,1,0.0035280282242257936
,0.1187800963081862,0.006420545746388443,,0.178705189941145,0.0909577314071696,,,,,0.08507223113964688,0.03103263777421081,0.27768860353130015,,0.0005350454788657035,0.1476725521669342,,4.3,Flowers Pinot Noir 2016,Pinot Noir,Californian Pinot Noir,2.912335,0.011771000535045479,,,0.012306046013911182,,1,1.4006233,1885,3.494472,,False,2.0378258,,2016,0.01337613697164259,Flowers,,0.025682182985553772
,0.18209687308399755,0.0018393623543838135,,0.24034334763948498,0.16676885346413242,,,,,0.15818516247700798,0.026364193746167996,0.09135499693439608,1,,0.09258123850398528,,4.1,Ironstone Old Vine Zinfandel 2017,Old Vine Zinfandel,Californian Zinfandel,4.8518963,0.002452483139178418,,,0.008583690987124463,,,2.7256434,1884,1.7015498,,False,2.4681032,,2017,0.022685469037400367,Ironstone,,0.00674432863274065
,0.15252621544327932,0.0019065776930409914,,0.25071496663489035,0.1415633937082936,,,,,0.16396568160152525,0.03098188751191611,0.09389895138226882,1,0.0019065776930409914,0.12726406101048618,,4,Boneshaker Zinfandel 2014,Zinfandel,Californian Zinfandel,4.8978004,0.002859866539561487,,,0.005719733079122974,,,2.5303855,1883,1.7427775,,False,2.5089533,,2014,0.022878932316491896,Boneshaker,,0.0038131553860819827
,0.136067397869973,0.0019074868860276585,,0.31123827690351297,0.10713718009855348,,,,,0.15243999364171038,0.028135431568907965,0.08710856779526308,,0.001271657924018439,0.13718009855348912,,4.5,Silver Oak Napa Valley Cabernet Sauvignon 2006,Napa Valley Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.781753,0.0033381020505484026,,,0.008742648227626769,,,1.5037826,1883,3.3969214,,False,3.2600908,,2006,0.016372595771737403,Silver Oak,1,0.009060562708631379
,0.09328028293545534,0.019451812555260833,,0.17727674624226347,0.07957559681697612,,,,,0.09593280282935455,0.07206012378426171,0.2519893899204244,,0.003094606542882405,0.13395225464190982,,3.9,La Crema Monterey Pinot Noir 2015,Monterey Pinot Noir,Californian Pinot Noir,2.943376,0.02564102564102564,,,0.020778072502210435,,1,1.5233536,1883,3.4582026,,False,2.0644624,,2015,0.014588859416445624,La Crema,,0.01237842617152962
,0.12270302311796087,0.002963841138114997,,0.2050978067575578,0.09187907528156491,,1,,,0.24599881446354474,0.024896265560165973,0.13633669235328985,1,0.0011855364552459987,0.10966212211025489,,3.9,Gnarly Head 1924 Double Black Red Blend (Limited Edition) 2016,1924 Double Black Red Blend (Limited Edition),Californian Red Blend,4.8899918,0.0017783046828689982,,,0.005334914048606995,,,1.9154582,1882,3.8434968,,False,3.4369664,1,2016,0.04208654416123296,Gnarly Head,1,0.01007705986959099
,0.15134228187919463,0.003355704697986577,,0.23825503355704697,0.11677852348993288,,,,,0.1912751677852349,0.023154362416107382,0.09731543624161074,,0.0006711409395973154,0.13221476510067115,,4.4,Emmolo Merlot 2013,Merlot,Californian Merlot,4.0349827,0.0026845637583892616,,,0.006040268456375839,,,2.1567574,1879,1.6599456,,False,2.0763001,1,2013,0.024161073825503355,Emmolo,,0.012751677852348993
,0.08156606851549755,0.19738988580750408,,0.2300163132137031,0.07504078303425775,,,,,0.0032626427406199023,0.16802610114192496,0.0065252854812398045,,0.04567699836867863,0.0799347471451876,,3.3,Barefoot Chardonnay 2014,Chardonnay,Californian Chardonnay,4.505438,0.053833605220228384,,,0.052202283849918436,,,3.1005068,1873,3.0854158,1,False,,,2014,,Barefoot,,0.0065252854812398045
1,0.13793989211405086,0.0030824556896994607,,0.23246853326483433,0.11379398921140509,,,,1,0.19547906498844078,0.028769586437194964,0.11096840482918058,,,0.13511430773182637,,4.4,Orin Swift Papillon 2012,Papillon,Napa Valley Bordeaux Blend,4.8894577,0.0020549704597996403,,,0.010531723606473156,1,,1.6909221,1871,3.8964436,,False,3.448235,1,2012,0.019008476753146673,Orin Swift,1,0.010788594913948112
,0.08748481166464156,0.12596192790603483,,0.2818955042527339,0.0688537869582827,,,,,0.004860267314702308,0.19360064803564195,0.005265289590927501,,0.06480356419603078,0.042122316727420006,,3.7,Francis Ford Coppola Winery Diamond Collection Chardonnay (Gold Label) 2014,Diamond Collection Chardonnay (Gold Label),Californian Chardonnay,4.7674756,0.08262454434993925,,,0.03523693803159174,,,2.7199073,1870,3.1520936,1,False,,,2014,0.0028351559335763467,Francis Ford Coppola Winery,,0.0044552450384771165
,0.08168421052631579,0.14842105263157895,,0.22694736842105262,0.06863157894736842,,,,,0.0027368421052631577,0.16105263157894736,0.004842105263157895,,0.04842105263157895,0.07705263157894737,,4.3,Chateau Montelena Chardonnay 2014,Chardonnay,Napa Valley Chardonnay,4.657562,0.1231578947368421,,,0.041473684210526315,,,2.2839622,1868,2.9526174,1,False,,,2014,0.0004210526315789474,Chateau Montelena,,0.015157894736842105
,0.08566007047980483,0.1157495256166983,,0.2594198969910545,0.06614258606668474,,,,,0.0010843046896177825,0.19571699647600976,0.000813228517213337,,0.04743833017077799,0.06370290051504472,,4.4,Far Niente Chardonnay 2017,Chardonnay,Napa Valley Chardonnay,4.7685385,0.10056925996204934,,,0.042558959067497966,,,2.3184745,1866,2.838552,1,False,,,2017,0.004608294930875576,Far Niente,,0.016535646516671186
,0.10014306151645208,0.005007153075822604,,0.2510729613733906,0.0944206008583691,,,,,0.2753934191702432,0.04363376251788269,0.11731044349070101,,0.002145922746781116,0.06509298998569385,,3.3,Barefoot Merlot 2010,Merlot,Californian Merlot,3.9322426,0.005722460658082976,,,0.010014306151645207,,,2.095542,1865,1.635157,,False,2.044647,1,2010,0.027896995708154508,Barefoot,,0.002145922746781116
,0.1224188790560472,0.004424778761061947,,0.19174041297935104,0.11307767944936087,,,,,0.2207472959685349,0.023107177974434612,0.16863323500491642,1,,0.10619469026548672,,3.8,The Federalist Zinfandel 2016,Zinfandel,Californian Zinfandel,4.825698,0.00344149459193707,,,0.007374631268436578,,,2.5208693,1863,1.8215163,,False,2.4670458,,2016,0.03392330383480826,The Federalist,,0.004916420845624385
,0.1682398667406996,0.002220988339811216,,0.24319822320932816,0.14491948917268185,,1,,,0.18434203220433093,0.02109938922820655,0.10438645197112716,1,0.001110494169905608,0.09494725152692948,,4.3,Treana Red 2014,Red,Californian Red Blend,4.8803277,0.002220988339811216,,,0.008883953359244865,,,1.7702937,1862,3.8443727,,False,3.371498,1,2014,0.017212659633536923,Treana,1,0.007218212104386452
,0.14693689543988944,0.0023030861354214646,,0.2588668816213726,0.11423307231690465,,,,,0.17457392906494704,0.02349147858129894,0.09626900046061723,,0.004606172270842929,0.13956701980654077,,4.2,Robert Mondavi Oakville Cabernet Sauvignon 2012,Oakville Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.8219995,0.0032243205895900505,,,0.01243666513127591,,,1.6151007,1860,3.4741066,,False,3.5517445,,2012,0.01566098572086596,Robert Mondavi,1,0.00783049286043298
,0.1372705506783719,0.013567438148443736,,0.23543495610534718,0.0965682362330407,,,,,0.08699122106943336,0.03990422984836393,0.19473264166001597,,0.0031923383878691143,0.1524341580207502,,3.5,Bogle Pinot Noir 2012,Pinot Noir,Californian Pinot Noir,3.0198743,0.011971268954509178,,,0.009577015163607342,,1,1.473902,1860,3.4650238,,False,2.1570318,,2012,0.008778930566640064,Bogle,,0.009577015163607342
,0.13460015835312747,0.0023752969121140144,,0.23832145684877276,0.08867775138558986,,,,,0.20110847189231987,0.02058590657165479,0.1496437054631829,,0.0023752969121140144,0.12984956452889945,,3.9,Silver Palm Cabernet Sauvignon 2014,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.8192506,0.0023752969121140144,,,0.010292953285827395,,,1.4231808,1860,3.0134575,,False,3.2774987,,2014,0.01583531274742676,Silver Palm,1,0.00395882818685669
,0.14221105527638192,0.003015075376884422,,0.22529313232830822,0.12847571189279733,,1,,,0.1830820770519263,0.026633165829145728,0.12981574539363483,1,0.0010050251256281408,0.11155778894472362,,4.2,Orin Swift Abstract 2013,Abstract,Californian Red Blend,4.875993,0.0038525963149078726,,,0.010385259631490788,,,1.7858555,1858,3.8274198,,False,3.4226286,1,2013,0.022278056951423784,Orin Swift,1,0.012395309882747068
,0.1353836398224477,0.04734728387233143,,0.31695201860071864,0.1181568378778271,,,,,0.0012682308180088776,0.2618896639188332,0.002113718030014796,,0.029274994715704925,0.030648911435214542,,3.8,Bread & Butter Chardonnay 2015,Chardonnay,Napa Valley Chardonnay,4.896195,0.023039526527161278,,,0.027795392094694567,,,2.4805794,1858,2.6501865,1,False,,,2015,0.0011625449165081378,Bread & Butter,,0.004967237370534771
,0.15033350436121087,0.006670087224217547,,0.21703437660338634,0.10928681375064135,,1,,,0.2016418676244228,0.03181118522319138,0.12057465366854797,1,0.000513083632632119,0.12057465366854797,,3.8,Michael David Winery Freakshow Red 2014,Freakshow Red,Californian Red Blend,4.8296895,0.0035915854284248334,,,0.005643919958953309,,,1.8745843,1858,3.8291247,,False,3.5239131,1,2014,0.02616726526423807,Michael David Winery,1,0.0061570035915854285
,0.13624268227780734,0.1836083022884513,,0.20383182543906334,0.11282597126130921,1,,,,0.021287919105907396,0.07557211282597126,0.018626929217668974,,0.04204364023416711,0.11495476317189994,,3.7,Apothic White (Winemaker's Blend) 2013,White (Winemaker's Blend),Californian White Blend,3.9575012,0.05694518360830229,,,0.017030335284725917,,,3.0021312,1856,2.1546226,1,False,,,2013,0.004257583821181479,Apothic,,0.012772751463544438
,0.15456362425049966,0.0024428159005107706,,0.21963135687319565,0.1341328003553187,,1,,,0.19209415944925606,0.020874972240728405,0.1103708638685321,1,,0.12436153675327559,,4,DAOU Pessimist Red Blend 2015,Pessimist Red Blend,Californian Red Blend,4.8267436,0.001998667554963358,,,0.006440151010437486,,,1.9796617,1855,3.807126,,False,3.4648538,1,2015,0.02176326893182323,DAOU,1,0.011325782811459028
,0.12611607142857142,0.010044642857142858,,0.27046130952380953,0.10491071428571429,,,,,0.1566220238095238,0.052455357142857144,0.1324404761904762,,0.002976190476190476,0.10416666666666667,,3.7,Bogle Cabernet Sauvignon 2015,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.7707906,0.00855654761904762,,,0.014508928571428572,,,1.5752233,1853,3.0229316,,False,3.3334463,,2015,0.010788690476190476,Bogle,1,0.005952380952380952
,0.14743589743589744,0.004578754578754579,,0.21611721611721613,0.07692307692307693,,,,,0.09340659340659341,0.031135531135531136,0.23076923076923078,,,0.17124542124542125,,3.6,Verada Tri-County Pinot Noir 2016,Tri-County Pinot Noir,Californian Pinot Noir,2.9857814,0.005494505494505495,,,0.003663003663003663,,1,1.5982102,1850,3.4034956,,False,2.087919,,2016,0.01098901098901099,Verada,,0.008241758241758242
,0.07310870947234584,0.09694850603941513,,0.3075333757151939,0.06325492689129053,,,,,0.002066115702479339,0.2608073744437381,0.003973299427844882,,0.03242212333121424,0.03591862682771774,,3.8,La Crema Sonoma Coast Chardonnay 2015,Sonoma Coast Chardonnay,Californian Chardonnay,4.7617426,0.07803560076287348,,,0.040050858232676415,,,2.6866076,1848,3.1585586,1,False,,,2015,0.00047679593134138587,La Crema,,0.00540368722186904
,0.13525410164065627,0.006002400960384154,,0.25930372148859543,0.10644257703081232,,,,,0.1604641856742697,0.01920768307322929,0.12885154061624648,,0.0024009603841536613,0.15326130452180872,,3.9,Alexander Valley Vineyards Estate Cabernet Sauvignon 2015,Estate Cabernet Sauvignon,Californian Cabernet Sauvignon,4.817315,0.0028011204481792717,,,0.011204481792717087,,,1.4927008,1848,3.107529,,False,3.533671,,2015,0.008403361344537815,Alexander Valley Vineyards,1,0.006402561024409764
,0.12790697674418605,0.008594539939332659,,0.2416582406471183,0.10970677451971689,,,,,0.16481294236602628,0.03538928210313448,0.1678463094034378,,0.0025278058645096056,0.10262891809908999,,3.5,Bogle Merlot 2013,Merlot,Californian Merlot,3.9204314,0.007583417593528817,,,0.011627906976744186,,,1.9465477,1847,1.720842,,False,2.1219888,1,2013,0.012639029322548028,Bogle,,0.007077856420626896
,0.11328125,0.00703125,,0.25078125,0.06953125,,,,,0.184375,0.03828125,0.20546875,,0.00078125,0.109375,,3.6,Robert Mondavi Private Selection Merlot 2016,Merlot,Californian Merlot,3.9556935,0.00078125,,,0.0046875,,,1.9740299,1847,1.73032,,False,2.1062765,1,2016,0.01171875,Robert Mondavi Private Selection,,0.00390625
,0.1196808510638298,0.015957446808510637,,0.1901595744680851,0.08111702127659574,,,,,0.10571808510638298,0.043882978723404256,0.300531914893617,,0.0013297872340425532,0.08909574468085106,,3.5,Angeline Pinot Noir 2016,Pinot Noir,Californian Pinot Noir,2.9811325,0.015957446808510637,,,0.010638297872340425,,1,1.5305337,1846,3.4670453,,False,2.114642,,2016,0.017287234042553192,Angeline,,0.008643617021276596
,0.1307854810831573,0.0042250816208949495,,0.2204724409448819,0.13789130017284426,,,,,0.1935855579028231,0.024390243902439025,0.14422892260418668,1,0.0005761474937584022,0.10082581140772037,,4.2,The Prisoner Saldo Zinfandel 2015,Saldo Zinfandel,Californian Zinfandel,4.889825,0.003648934127136547,,,0.005761474937584022,,,2.5628421,1845,1.731567,,False,2.4283695,,2015,0.027847128864989436,The Prisoner,,0.005761474937584022
,0.12818502548020383,0.005096040768326146,,0.22422579380635044,0.10505684045472363,,,,,0.21011368090944726,0.022344178753430026,0.18345746765974127,,0.001960015680125441,0.08741669933359467,,3.8,Wente Southern Hills Cabernet Sauvignon 2016,Southern Hills Cabernet Sauvignon,Californian Cabernet Sauvignon,4.8000493,0.003920031360250882,,,0.007448059584476676,,,1.6012377,1843,3.0107098,,False,3.3980322,,2016,0.01724813798510388,Wente,1,0.0035280282242257936
,0.11815132314573239,0.1475959746552367,,0.3216548639582557,0.06448005963473724,,,,,0.0011181513231457323,0.20983973164368244,0.002981736861721953,,0.03428997390980246,0.02981736861721953,,3.4,Dark Horse Chardonnay 2015,Chardonnay,Californian Chardonnay,4.7581525,0.035408125232948194,,,0.0286992172940738,,,2.8877716,1841,3.0421565,1,False,,,2015,0.0014908684308609765,Dark Horse,,0.004472605292582929
,0.14547339322736696,0.0038009675190048375,,0.21665514858327575,0.1437456807187284,,,,,0.16240497581202487,0.01520387007601935,0.11541119557705598,1,0.00138217000691085,0.14270905321354527,,4.1,Klinker Brick Old Vine Zinfandel 2013,Old Vine Zinfandel,Californian Zinfandel,4.873717,0.0038009675190048375,,,0.010711817553559088,,,2.6826608,1838,1.7664931,,False,2.5279331,,2013,0.028334485141672427,Klinker Brick,,0.010366275051831375
,0.14336917562724014,0.010752688172043012,,0.2132616487455197,0.14157706093189965,,,,,0.14516129032258066,0.04121863799283154,0.21505376344086022,,0.0017921146953405018,0.05555555555555555,,3.4,Beringer Main & Vine Cabernet Sauvignon 2015,Main & Vine Cabernet Sauvignon,Californian Cabernet Sauvignon,4.527246,0.012544802867383513,,,0.007168458781362007,,,2.0958872,1836,3.0225463,,False,3.3959355,,2015,0.012544802867383513,Beringer,1,
,0.13101604278074866,0.004812834224598931,,0.2540106951871658,0.11978609625668449,,,,,0.17754010695187167,0.026737967914438502,0.15454545454545454,,0.0005347593582887701,0.0946524064171123,,3.9,Sebastiani Sonoma County Cabernet Sauvignon 2013,Sonoma County Cabernet Sauvignon,Californian Cabernet Sauvignon,4.7778316,0.0042780748663101605,,,0.0074866310160427805,,,1.5301358,1836,3.0177112,,False,3.3264458,,2013,0.01229946524064171,Sebastiani,1,0.01229946524064171
1,0.15045223913523054,0.0024266490183101697,,0.23759099933818664,0.10611074343701743,,,,1,0.18839620560335318,0.028237370394881976,0.08250606662254578,,0.0008824178248400617,0.16412971542025148,,4.6,Joseph Phelps Insignia 2013,Insignia,Napa Valley Bordeaux Blend,4.7836976,0.001985440105890139,,,0.008382969335980588,1,,1.7267506,1835,3.8474145,,False,3.507215,1,2013,0.01500110302228105,Joseph Phelps,1,0.013898080741230973
,0.16134510869565216,0.004076086956521739,,0.22282608695652173,0.13417119565217392,,,,,0.18036684782608695,0.025815217391304348,0.13994565217391305,,0.0010190217391304348,0.10224184782608696,,3.8,Ghost Pines Cabernet Sauvignon 2012,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.847819,0.0020380434782608695,,,0.0078125,,,1.5655451,1835,3.029161,,False,3.3858492,,2012,0.014266304347826086,Ghost Pines,1,0.004076086956521739
,0.12121212121212122,0.005259203606311044,,0.22088655146506386,0.11419984973703982,,,,,0.23015276734284998,0.02429251189581768,0.09541697971450037,,0.0015026296018031556,0.13598797896318557,1,4.1,Stags' Leap Petite Sirah 2011,Petite Sirah,Californian Petite Sirah,4.4691863,0.003005259203606311,,,0.010267968945654895,,,1.5892617,1835,3.4758701,,False,4.3303595,,2011,0.019534184823441023,Stags' Leap,,0.01828199348860506
,0.048102094240837695,0.22905759162303665,,0.15150523560209425,0.04744764397905759,1,,,,0.004253926701570681,0.11845549738219895,0.010143979057591623,,0.08115183246073299,0.0824607329842932,,3.8,Conundrum White Blend 2013,White Blend,Californian White Blend,3.9736698,0.1387434554973822,,,0.03370418848167539,,,2.7848876,1833,2.310686,1,False,,,2013,0.0068717277486911,Conundrum,,0.048102094240837695
,0.05555555555555555,0.20473251028806586,1,0.14917695473251028,0.04766803840877915,,,,,0.00411522633744856,0.09053497942386832,0.007887517146776405,,0.08916323731138547,0.0696159122085048,,3.8,Ferrari Carano Fumé Blanc (Sauvignon Blanc) 2014,Fumé Blanc (Sauvignon Blanc),Californian Sauvignon Blanc,3.0261526,0.20816186556927296,,,0.05589849108367627,,,1.429517,1832,3.989742,,False,,,2014,0.0013717421124828531,Ferrari Carano,,0.016117969821673524
,0.12856150104239056,0.01250868658790827,,0.1938846421125782,0.11188325225851285,,,,,0.09728978457261987,0.034051424600416956,0.2293259207783183,,0.002779708130646282,0.14454482279360667,,3.7,Cambria Pinot Noir Julia's Vineyard 2012,Pinot Noir Julia's Vineyard,Californian Pinot Noir,3.0147643,0.01667824878387769,,,0.010423905489923557,,1,1.516367,1831,3.5273542,,False,2.0961986,,2012,0.008339124391938846,Cambria,,0.009728978457261988
,0.14402358811521887,0.00612383760489907,,0.2572011794057609,0.1036516216829213,,,,,0.17713767294171015,0.02812429122249943,0.13721932410977547,,0.0022680880018144706,0.11930142889544114,,3.8,Franciscan Cabernet Sauvignon 2011,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.8142815,0.0052166024041732815,,,0.0063506464050805175,,,1.4082925,1829,3.2807615,,False,3.3905504,,2011,0.008618734406894988,Franciscan,1,0.004762984803810388
1,0.14095480946309677,0.002266610001416631,,0.23969400764980875,0.10015582943759739,,,,1,0.18472871511545544,0.033290834395806775,0.08740614817962884,,0.0016999575010624734,0.16418756197761722,,4.7,Opus One Opus One 2006,Opus One,Napa Valley Bordeaux Blend,4.643181,0.003116588751947868,,,0.010908060631817538,1,,1.6659442,1827,3.8565729,,False,3.3792841,1,2006,0.016857911885536196,Opus One,1,0.014732965009208104
,0.12067435669920142,0.006211180124223602,,0.2741792369121562,0.09050576752440107,,,,,0.20940550133096716,0.026619343389529725,0.11535048802129548,,0.001774622892635315,0.12422360248447205,,3.8,Rodney Strong Estate Cabernet Sauvignon 2014,Estate Cabernet Sauvignon,Californian Cabernet Sauvignon,4.7979383,0.001774622892635315,,,0.01064773735581189,,,1.4478519,1826,3.019762,,False,3.434129,,2014,0.01064773735581189,Rodney Strong,1,0.007985803016858917
,0.1460564751703992,0.005842259006815969,,0.25705939629990265,0.10126582278481013,,,,,0.2112950340798442,0.0379746835443038,0.12852969814995133,,0.0029211295034079843,0.0730282375851996,,3.7,Dark Horse Merlot 2016,Merlot,Californian Merlot,3.9331238,0.0029211295034079843,,,0.005842259006815969,,,2.144934,1824,1.6797329,,False,2.1374483,1,2016,0.02044790652385589,Dark Horse,,0.006815968841285297
,0.09639564124056998,0.01173512154233026,,0.22464375523889354,0.06957250628667226,,,,,0.08549874266554904,0.03604358759430008,0.2917015926236379,,0.005029337803855826,0.13327745180217937,,3.7,Josh Cellars Pinot Noir 2015,Pinot Noir,Californian Pinot Noir,3.0340273,0.010896898575020955,,,0.010058675607711651,,1,1.4687694,1824,3.4853485,,False,2.1678119,,2015,0.016764459346186086,Josh Cellars,,0.008382229673093043
,0.11095890410958904,0.008904109589041096,,0.1821917808219178,0.11095890410958904,,,,,0.09041095890410959,0.04726027397260274,0.36027397260273974,,0.0027397260273972603,0.057534246575342465,,3.5,Mirassou Pinot Noir 2012,Pinot Noir,Californian Pinot Noir,2.9542859,0.005479452054794521,,,0.009589041095890411,,1,1.6979795,1823,3.4380627,,False,2.0349803,,2012,0.010273972602739725,Mirassou,,0.003424657534246575
,0.13453650533223954,0.004511894995898278,,0.28137817883511074,0.11074651353568499,,,,,0.15381460213289583,0.02502050861361772,0.16365873666940114,,0.00041017227235438887,0.09844134536505332,,3.8,Cannonball Cabernet Sauvignon 2013,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.830825,0.004511894995898278,,,0.0036915504511894994,,,1.683189,1823,3.030754,,False,3.3958979,,2013,0.01435602953240361,Cannonball,1,0.004922067268252666
,0.18362282878411912,0.003544842254519674,,0.2509748316199929,0.1315136476426799,,1,,,0.12796880538816022,0.032612548741581,0.10209145693016661,1,0.0003544842254519674,0.1272598369372563,,3.8,Troublemaker Red Blend 2010,Red Blend,Californian Red Blend,4.8748174,0.0024813895781637717,,,0.005671747607231478,,,1.9721391,1823,3.8556244,,False,3.3569257,1,2010,0.025522864232541652,Troublemaker,1,0.006380716058135413
,0.14920194309507287,0.006939625260235947,,0.2505204718945177,0.14642609299097847,,,,,0.15267175572519084,0.030534351145038167,0.1457321304649549,,,0.07702984038861901,,3.6,Avalon Cabernet Sauvignon (CAB) 2013,Cabernet Sauvignon (CAB),Californian Cabernet Sauvignon,4.790469,0.0034698126301179735,,,0.011103400416377515,,,1.7165846,1817,3.027387,,False,3.3926003,,2013,0.018736988202637056,Avalon,1,0.007633587786259542
,0.11590296495956873,0.004492362982929021,,0.252470799640611,0.10557053009883198,,,,,0.20844564240790656,0.027403414195867025,0.13656783468104222,,0.0004492362982929021,0.1105121293800539,,3.9,Beaulieu Vineyard (BV) Napa Valley Cabernet Sauvignon 2015,Napa Valley Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.7561603,0.0026954177897574125,,,0.010332434860736747,,,1.6709285,1817,3.406125,,False,3.3792398,,2015,0.015274034141958671,Beaulieu Vineyard (BV),1,0.009883198562443846
,0.14322120285423037,0.00764525993883792,,0.2329255861365953,0.12385321100917432,,,,,0.18450560652395515,0.027013251783893986,0.11926605504587157,,0.0010193679918450561,0.12844036697247707,,4.4,Chimney Rock Cabernet Sauvignon 2012,Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.797278,0.0025484199796126403,,,0.009683995922528032,,,1.4293518,1815,3.4102714,,False,3.3230476,,2012,0.012232415902140673,Chimney Rock,1,0.00764525993883792
,0.13786906290115533,0.0038510911424903724,,0.22541720154043646,0.07753530166880616,,1,,,0.13838254172015405,0.035686777920410785,0.20539152759948653,1,0.0012836970474967907,0.11527599486521181,,3.9,The Dreaming Tree Crush Red Blend 2017,Crush Red Blend,Californian Red Blend,4.8579397,0.003337612323491656,,,0.005134788189987163,,,1.7440522,1814,3.874274,,False,3.2368581,1,2017,0.046983311938382545,The Dreaming Tree,1,0.0038510911424903724
,0.1350844277673546,0.004690431519699813,,0.35834896810506567,0.05675422138836773,,1,,,0.12617260787992496,0.05300187617260788,0.11913696060037524,1,0.0009380863039399625,0.12664165103189493,,3.5,Cupcake Red Velvet 2011,Red Velvet,Californian Red Blend,4.91026,0.004690431519699813,,,0.00375234521575985,,,2.0119739,1813,3.9310799,,False,3.390401,1,2011,0.009849906191369606,Cupcake,1,0.0009380863039399625
